,datetime,angulo_otimo,irradiancia
462,2019-01-10 15:00:00,-3,1041.612679536938
463,2019-01-10 15:30:00,4,1011.6017578577195
464,2019-01-10 16:00:00,10,971.4473088500758
465,2019-01-10 16:30:00,17,920.0084521675524
466,2019-01-10 17:00:00,24,845.9942250925029
467,2019-01-10 17:30:00,30,745.4255137978281
468,2019-01-10 18:00:00,37,595.7326637039612
469,2019-01-10 18:30:00,43,359.52566585002523
470,2019-01-10 19:00:00,60,0.0
471,2019-01-10 19:30:00,60,0.0
472,2019-01-10 20:00:00,60,0.0
473,2019-01-10 20:30:00,60,0.0
474,2019-01-10 21:00:00,60,0.0
475,2019-01-10 21:30:00,60,0.0
476,2019-01-10 22:00:00,15,0.0
477,2019-01-10 22:30:00,15,0.0
478,2019-01-10 23:00:00,15,0.0
479,2019-01-10 23:30:00,15,0.0
480,2019-01-11 00:00:00,15,0.0
481,2019-01-11 00:30:00,15,0.0
482,2019-01-11 01:00:00,15,0.0
483,2019-01-11 01:30:00,15,0.0
484,2019-01-11 02:00:00,15,0.0
485,2019-01-11 02:30:00,15,0.0
486,2019-01-11 03:00:00,15,0.0
487,2019-01-11 03:30:00,15,0.0
488,2019-01-11 04:00:00,15,0.0
489,2019-01-11 04:30:00,15,0.0
490,2019-01-11 05:00:00,15,0.0
491,2019-01-11 05:30:00,15,0.0
492,2019-01-11 06:00:00,15,0.0
493,2019-01-11 06:30:00,15,0.0
494,2019-01-11 07:00:00,15,0.0
495,2019-01-11 07:30:00,15,0.0
496,2019-01-11 08:00:00,15,0.0
497,2019-01-11 08:30:00,15,0.0
498,2019-01-11 09:00:00,-60,849.15571103296
499,2019-01-11 09:30:00,-60,928.2155885462706
500,2019-01-11 10:00:00,-60,990.9008420890955
501,2019-01-11 10:30:00,-60,1032.0424439544115
502,2019-01-11 11:00:00,-57,1056.9968071021478
503,2019-01-11 11:30:00,-50,1073.6909860392566
504,2019-01-11 12:00:00,-44,1081.896695995875
505,2019-01-11 12:30:00,-37,1086.4217788199517
506,2019-01-11 13:00:00,-31,1084.52185854118
507,2019-01-11 13:30:00,-24,1077.685497386659
508,2019-01-11 14:00:00,-8,687.300748007453
509,2019-01-11 14:30:00,-4,596.6079338613749
510,2019-01-11 15:00:00,-2,681.6888389724018
511,2019-01-11 15:30:00,3,791.5837151405956
512,2019-01-11 16:00:00,7,590.3857013195677
513,2019-01-11 16:30:00,12,461.59082647344235
514,2019-01-11 17:00:00,12,276.0295180392469
515,2019-01-11 17:30:00,0,111.0
516,2019-01-11 18:00:00,0,74.0
517,2019-01-11 18:30:00,35,91.79611299972504
518,2019-01-11 19:00:00,60,0.0
519,2019-01-11 19:30:00,60,0.0
520,2019-01-11 20:00:00,60,0.0
521,2019-01-11 20:30:00,60,0.0
