Month,DHI,DNI,GHI,Solar Zenith Angle,Wind Speed,datetime,Angulo,azimuth,tracker_theta,Hour Sine,Hour Cosine
8,59,411,147,77.64,3.7,2019-08-18 07:30:00,15,69.61036154306777,-48.02503012153328,0.9238795325112867,-0.3826834323650897
8,82,515,247,71.29,3.7,2019-08-18 08:00:00,15,65.89373620829332,-60.0,0.8660254037844387,-0.4999999999999998
8,112,547,342,65.13,3.7,2019-08-18 08:30:00,15,61.68586426455028,-60.0,0.7933533402912352,-0.6087614290087207
8,113,693,467,59.22,3.7,2019-08-18 09:00:00,15,56.8361599091603,-54.56282227063407,0.7071067811865476,-0.7071067811865475
8,122,738,559,53.66,3.8,2019-08-18 09:30:00,15,51.15871244304992,-46.626453334737946,0.6087614290087204,-0.7933533402912353
8,130,768,638,48.56,3.9,2019-08-18 10:00:00,-60,44.43474153237276,-38.405845669885245,0.49999999999999994,-0.8660254037844387
8,136,792,704,44.09,3.8,2019-08-18 10:30:00,-60,36.436834618674766,-29.907786604494746,0.3826834323650899,-0.9238795325112867
8,144,798,752,40.46,3.7,2019-08-18 11:00:00,-60,26.99821605329589,-21.16136591256181,0.258819045102521,-0.9659258262890682
8,378,242,569,37.92,3.6,2019-08-18 11:30:00,-36,16.144603973171684,-12.219648545327384,0.13052619222005157,-0.9914448613738104
8,292,537,723,36.7,3.4000000000000004,2019-08-18 12:00:00,-45,4.24637142265783,-3.157286147801636,1.2246467991473532e-16,-1.0
8,383,251,584,36.91,3.3000000000000003,2019-08-18 12:30:00,-26,352.03979687342576,5.936493070710609,-0.13052619222005132,-0.9914448613738105
8,168,759,762,38.55,3.1,2019-08-18 13:00:00,-36,340.38823512762093,14.96849093410024,-0.25881904510252035,-0.9659258262890684
8,317,382,604,41.44,3.0,2019-08-18 13:30:00,-21,329.93231308621864,23.853187920443244,-0.3826834323650892,-0.923879532511287
8,171,701,664,45.34,2.9000000000000004,2019-08-18 14:00:00,-19,320.9281939329877,32.52240071546137,-0.5000000000000001,-0.8660254037844386
8,163,669,593,50.02,2.8000000000000003,2019-08-18 14:30:00,-11,313.32753118954656,40.93082174248191,-0.6087614290087207,-0.7933533402912352
8,171,6,175,55.27,2.6,2019-08-18 15:00:00,0,306.9345758941387,49.05696960884381,-0.7071067811865475,-0.7071067811865477
8,140,569,417,60.95,2.2,2019-08-18 15:30:00,5,301.51969677225946,56.90049119803093,-0.7933533402912349,-0.6087614290087209
8,123,496,317,66.94,1.9,2019-08-18 16:00:00,13,296.8725599242776,60.0,-0.8660254037844385,-0.5000000000000004
8,99,392,213,73.17,1.4,2019-08-18 16:30:00,21,292.8178470667016,60.0,-0.9238795325112868,-0.3826834323650895
8,68,246,113,79.55,1.0,2019-08-18 17:00:00,29,289.21432203693905,36.51405569120426,-0.9659258262890683,-0.25881904510252063
8,24,71,29,86.01,1.0,2019-08-18 17:30:00,35,285.9483591734999,12.09841737899707,-0.9914448613738104,-0.13052619222005163
8,0,0,0,92.84,1.0,2019-08-18 18:00:00,60,282.9265080775172,0.0,-1.0,-1.8369701987210297e-16
8,0,0,0,99.57,1.0,2019-08-18 18:30:00,60,280.0684746961926,0.0,-0.9914448613738104,0.13052619222005213
8,0,0,0,106.37,1.0,2019-08-18 19:00:00,60,277.3005102406083,0.0,-0.9659258262890682,0.25881904510252113
8,0,0,0,113.2,0.9,2019-08-18 19:30:00,60,274.54852660580525,0.0,-0.9238795325112866,0.38268343236509
8,0,0,0,120.06,0.9,2019-08-18 20:00:00,60,271.7296575653939,0.0,-0.8660254037844386,0.5000000000000001
8,0,0,0,126.94,0.9,2019-08-18 20:30:00,60,268.7399398278532,0.0,-0.7933533402912352,0.6087614290087205
8,0,0,0,133.8,1.0,2019-08-18 21:00:00,15,265.43345300874284,0.0,-0.7071067811865477,0.7071067811865474
8,0,0,0,140.63,1.1,2019-08-18 21:30:00,15,261.58253726448504,0.0,-0.608761429008721,0.7933533402912349
8,0,0,0,147.38,1.1,2019-08-18 22:00:00,15,256.793596971318,0.0,-0.5000000000000004,0.8660254037844384
8,0,0,0,153.97,1.3,2019-08-18 22:30:00,15,250.3099574708488,0.0,-0.38268343236508956,0.9238795325112868
8,0,0,0,160.23,1.5,2019-08-18 23:00:00,15,240.50761758752856,0.0,-0.2588190451025207,0.9659258262890683
8,0,0,0,165.69,1.8,2019-08-18 23:30:00,15,223.6484252602932,0.0,-0.13052619222005168,0.9914448613738104
8,0,0,0,169.06,2.1,2019-08-19 00:00:00,15,193.352221454378,0.0,0.0,1.0
8,0,0,0,168.35,2.6,2019-08-19 00:30:00,15,155.4885185809444,0.0,0.13052619222005157,0.9914448613738104
8,0,0,0,164.1,3.0,2019-08-19 01:00:00,15,129.99702196277462,0.0,0.25881904510252074,0.9659258262890683
8,0,0,0,158.3,3.1,2019-08-19 01:30:00,15,115.9814488156892,0.0,0.3826834323650898,0.9238795325112867
8,0,0,0,151.9,3.2,2019-08-19 02:00:00,15,107.4978254789388,0.0,0.49999999999999994,0.8660254037844387
8,0,0,0,145.25,3.2,2019-08-19 02:30:00,15,101.67117875346833,0.0,0.6087614290087207,0.7933533402912352
8,0,0,0,138.46,3.3000000000000003,2019-08-19 03:00:00,15,97.24048890794444,0.0,0.7071067811865476,0.7071067811865476
8,0,0,0,131.61,3.3000000000000003,2019-08-19 03:30:00,15,93.59769072427927,0.0,0.7933533402912352,0.6087614290087207
8,0,0,0,124.74,3.3000000000000003,2019-08-19 04:00:00,15,90.41550529673763,0.0,0.8660254037844386,0.5000000000000001
8,0,0,0,117.87,3.5,2019-08-19 04:30:00,15,87.49841413988958,0.0,0.9238795325112867,0.38268343236508984
8,0,0,0,111.0,3.7,2019-08-19 05:00:00,15,84.71695886246323,0.0,0.9659258262890683,0.25881904510252074
8,0,0,0,104.17,3.6,2019-08-19 05:30:00,15,81.9756789112052,0.0,0.9914448613738104,0.1305261922200517
8,0,0,0,97.39,3.5,2019-08-19 06:00:00,15,79.1956945762065,0.0,1.0,6.123233995736766e-17
8,0,0,0,90.13,3.7,2019-08-19 06:30:00,15,76.303959909757,0.0,0.9914448613738105,-0.13052619222005138
8,25,21,27,83.9,3.9,2019-08-19 07:00:00,15,73.2254817989637,-18.92428156158371,0.9659258262890683,-0.25881904510252085
8,87,77,104,77.44,4.0,2019-08-19 07:30:00,15,69.87658706943989,-49.34778333227659,0.9238795325112867,-0.3826834323650897
8,69,0,69,71.08,4.1000000000000005,2019-08-19 08:00:00,15,66.15814870083835,-60.0,0.8660254037844387,-0.4999999999999998
8,90,0,90,64.9,3.9,2019-08-19 08:30:00,15,61.94823318368526,-60.0,0.7933533402912352,-0.6087614290087207
8,144,0,144,58.98,3.7,2019-08-19 09:00:00,15,57.09442390594029,-54.3815752919591,0.7071067811865476,-0.7071067811865475
8,200,14,208,53.4,3.6,2019-08-19 09:30:00,-8,51.40786199392062,-46.45372481935044,0.6087614290087204,-0.7933533402912353
8,275,45,305,48.28,3.4000000000000004,2019-08-19 10:00:00,-18,44.665154866126215,-38.24507571177159,0.49999999999999994,-0.8660254037844387
8,333,90,398,43.79,3.3000000000000003,2019-08-19 10:30:00,-26,36.632343526409045,-29.762679995042514,0.3826834323650899,-0.9238795325112867
8,167,5,171,40.15,3.2,2019-08-19 11:00:00,-3,27.135287380136788,-21.035607372766748,0.258819045102521,-0.9659258262890682
8,154,4,157,37.59,3.2,2019-08-19 11:30:00,-3,16.195792006269528,-12.1165024809099,0.13052619222005157,-0.9914448613738104
8,103,0,103,36.37,3.2,2019-08-19 12:00:00,0,4.190806389344118,-3.0791569977384947,1.2246467991473532e-16,-1.0
8,49,0,49,36.6,3.3000000000000003,2019-08-19 12:30:00,0,351.8760793233263,5.98842259471375,-0.13052619222005132,-0.9914448613738105
8,187,8,193,38.26,3.3000000000000003,2019-08-19 13:00:00,-3,340.13703543165764,14.994430297113482,-0.25881904510252035,-0.9659258262890684
8,262,19,276,41.18,3.5,2019-08-19 13:30:00,-3,329.62485942270894,23.854665270767896,-0.3826834323650892,-0.923879532511287
8,243,18,255,45.11,3.7,2019-08-19 14:00:00,-2,320.5926435118518,32.50198108667963,-0.5000000000000001,-0.8660254037844386
8,198,10,205,49.82,4.1000000000000005,2019-08-19 14:30:00,-1,312.9829570704064,40.89171774333886,-0.6087614290087207,-0.7933533402912352
8,208,22,220,55.1,4.5,2019-08-19 15:00:00,0,306.59146636151115,49.00265697247118,-0.7071067811865475,-0.7071067811865477
8,199,60,228,60.8,4.6000000000000005,2019-08-19 15:30:00,2,301.1825976200165,56.83440849803031,-0.7933533402912349,-0.6087614290087209
8,65,0,65,66.81,4.7,2019-08-19 16:00:00,0,296.5424570437567,60.0,-0.8660254037844385,-0.5000000000000004
8,90,0,90,73.05,4.5,2019-08-19 16:30:00,0,292.493732885412,60.0,-0.9238795325112868,-0.3826834323650895
8,35,0,35,79.45,4.3,2019-08-19 17:00:00,0,288.8940807752081,36.89767231463156,-0.9659258262890683,-0.25881904510252063
8,9,4,9,85.92,4.0,2019-08-19 17:30:00,18,285.6292068132413,12.343251988441024,-0.9914448613738104,-0.13052619222005163
8,0,0,0,92.76,3.8,2019-08-19 18:00:00,60,282.60516019787747,0.0,-1.0,-1.8369701987210297e-16
8,0,0,0,99.5,3.6,2019-08-19 18:30:00,60,279.74114071408724,0.0,-0.9914448613738104,0.13052619222005213
8,0,0,0,106.3,3.5,2019-08-19 19:00:00,60,276.9627565446492,0.0,-0.9659258262890682,0.25881904510252113
8,0,0,0,113.14,3.6,2019-08-19 19:30:00,60,274.19500918167785,0.0,-0.9238795325112866,0.38268343236509
8,0,0,0,120.01,3.6,2019-08-19 20:00:00,60,271.3536855308737,0.0,-0.8660254037844386,0.5000000000000001
8,0,0,0,126.88,3.6,2019-08-19 20:30:00,60,268.3327813757053,0.0,-0.7933533402912352,0.6087614290087205
8,0,0,0,133.74,3.6,2019-08-19 21:00:00,15,264.98321829477214,0.0,-0.7071067811865477,0.7071067811865474
8,0,0,0,140.56,3.6,2019-08-19 21:30:00,15,261.0723573956463,0.0,-0.608761429008721,0.7933533402912349
8,0,0,0,147.3,3.6,2019-08-19 22:00:00,15,256.19874235642845,0.0,-0.5000000000000004,0.8660254037844384
8,0,0,0,153.87,3.5,2019-08-19 22:30:00,15,249.59430284308436,0.0,-0.38268343236508956,0.9238795325112868
8,0,0,0,160.09,3.5,2019-08-19 23:00:00,15,239.62766584719589,0.0,-0.2588190451025207,0.9659258262890683
8,0,0,0,165.48,3.4000000000000004,2019-08-19 23:30:00,15,222.63129741632216,0.0,-0.13052619222005168,0.9914448613738104
8,0,0,0,168.75,3.4000000000000004,2019-08-20 00:00:00,15,192.70437140656304,0.0,0.0,1.0
8,0,0,0,168.03,3.3000000000000003,2019-08-20 00:30:00,15,155.8509421824118,0.0,0.13052619222005157,0.9914448613738104
8,0,0,0,163.83,3.3000000000000003,2019-08-20 01:00:00,15,130.7007347655097,0.0,0.25881904510252074,0.9659258262890683
8,0,0,0,158.08,3.2,2019-08-20 01:30:00,15,116.63985127284468,0.0,0.3826834323650898,0.9238795325112867
8,0,0,0,151.71,3.2,2019-08-20 02:00:00,15,108.06301200744326,0.0,0.49999999999999994,0.8660254037844387
8,0,0,0,145.06,3.1,2019-08-20 02:30:00,15,102.15796865852384,0.0,0.6087614290087207,0.7933533402912352
8,0,0,0,138.29,3.0,2019-08-20 03:00:00,15,97.66787544185048,0.0,0.7071067811865476,0.7071067811865476
8,0,0,0,131.45,2.9000000000000004,2019-08-20 03:30:00,15,93.98071221197245,0.0,0.7933533402912352,0.6087614290087207
8,0,0,0,124.58,2.9000000000000004,2019-08-20 04:00:00,15,90.76530586988564,0.0,0.8660254037844386,0.5000000000000001
8,0,0,0,117.7,2.9000000000000004,2019-08-20 04:30:00,15,87.82327452527846,0.0,0.9238795325112867,0.38268343236508984
8,0,0,0,110.83,2.9000000000000004,2019-08-20 05:00:00,15,85.02315969268363,0.0,0.9659258262890683,0.25881904510252074
8,0,0,0,104.0,2.9000000000000004,2019-08-20 05:30:00,15,82.26809905697075,0.0,0.9914448613738104,0.1305261922200517
8,0,0,0,97.21,2.9000000000000004,2019-08-20 06:00:00,15,79.47820153164787,0.0,1.0,6.123233995736766e-17
8,0,0,0,89.97,3.0,2019-08-20 06:30:00,15,76.57964733885905,-0.2211270089267571,0.9914448613738105,-0.13052619222005138
8,22,0,22,83.71000000000001,3.1,2019-08-20 07:00:00,15,73.49678428912785,-19.53906952961636,0.9659258262890683,-0.25881904510252085
8,98,77,115,77.23,3.4000000000000004,2019-08-20 07:30:00,15,70.14527530814496,-50.77243066061487,0.9238795325112867,-0.3826834323650897
8,167,151,216,70.86,3.6,2019-08-20 08:00:00,15,66.42517879389061,-60.0,0.8660254037844387,-0.4999999999999998
8,223,216,315,64.67,3.8,2019-08-20 08:30:00,15,62.21338664114029,-60.0,0.7933533402912352,-0.6087614290087207
8,48,0,48,58.73,3.9,2019-08-20 09:00:00,15,57.35562774767732,-54.19781165618983,0.7071067811865476,-0.7071067811865475
8,104,0,104,53.13,3.9,2019-08-20 09:30:00,0,51.660037432905824,-46.27858274304841,0.6087614290087204,-0.7933533402912353
8,133,0,133,47.99,3.9,2019-08-20 10:00:00,0,44.89848839623039,-38.08199345437805,0.49999999999999994,-0.8660254037844387
8,97,0,97,43.49,3.9,2019-08-20 10:30:00,0,36.830250392380094,-29.61535529797033,0.3826834323650899,-0.9238795325112867
8,198,9,204,39.83,3.9,2019-08-20 11:00:00,-5,27.2734985356318,-20.9077135403898,0.258819045102521,-0.9659258262890682
8,219,11,227,37.26,3.9,2019-08-20 11:30:00,-5,16.245896311976367,-12.011291266065884,0.13052619222005157,-0.9914448613738104
8,191,9,198,36.04,3.9,2019-08-20 12:00:00,-4,4.131240550058408,-2.999023764654318,1.2246467991473532e-16,-1.0
8,131,1,132,36.28,4.0,2019-08-20 12:30:00,-1,351.7056863205934,6.042296036294804,-0.13052619222005132,-0.9914448613738105
8,179,7,185,37.97,4.0,2019-08-20 13:00:00,-2,339.8776447322838,15.022244129820551,-0.25881904510252035,-0.9659258262890684
8,175,6,180,40.92,4.1000000000000005,2019-08-20 13:30:00,-2,329.3089834254596,23.85792998212816,-0.3826834323650892,-0.923879532511287
8,294,42,324,44.89,4.1000000000000005,2019-08-20 14:00:00,-4,320.2492365630804,32.483240501251174,-0.5000000000000001,-0.8660254037844386
8,188,7,192,49.620000000000005,4.2,2019-08-20 14:30:00,-1,312.6313739506609,40.85416534740089,-0.6087614290087207,-0.7933533402912352
8,89,0,89,54.93,4.3,2019-08-20 15:00:00,0,306.24218134544367,48.94975576988808,-0.7071067811865475,-0.7071067811865477
8,63,0,63,60.65,4.3,2019-08-20 15:30:00,0,300.8400290057598,56.769592689032464,-0.7933533402912349,-0.6087614290087209
8,54,0,54,66.68,4.3,2019-08-20 16:00:00,0,296.207441982088,60.0,-0.8660254037844385,-0.5000000000000004
8,46,0,46,72.94,4.0,2019-08-20 16:30:00,0,292.16512818193416,60.0,-0.9238795325112868,-0.3826834323650895
8,77,205,115,79.35000000000001,3.8,2019-08-20 17:00:00,27,288.56965606802584,37.28132782957159,-0.9659258262890683,-0.25881904510252063
8,27,51,31,85.83,3.5,2019-08-20 17:30:00,32,285.3060827097329,12.586532584466042,-0.9914448613738104,-0.13052619222005163
8,0,0,0,92.68,3.3000000000000003,2019-08-20 18:00:00,60,282.2799715841716,0.0,-1.0,-1.8369701987210297e-16
8,0,0,0,99.43,3.3000000000000003,2019-08-20 18:30:00,60,279.41002633479354,0.0,-0.9914448613738104,0.13052619222005213
8,0,0,0,106.24,3.3000000000000003,2019-08-20 19:00:00,60,276.6212181606897,0.0,-0.9659258262890682,0.25881904510252113
8,0,0,0,113.08,3.2,2019-08-20 19:30:00,60,273.83764127319847,0.0,-0.9238795325112866,0.38268343236509
8,0,0,0,119.95,3.1,2019-08-20 20:00:00,60,270.97373769911394,0.0,-0.8660254037844386,0.5000000000000001
8,0,0,0,126.82,3.1,2019-08-20 20:30:00,60,267.9214671977455,0.0,-0.7933533402912352,0.6087614290087205
8,0,0,0,133.68,2.8000000000000003,2019-08-20 21:00:00,15,264.52861204220227,0.0,-0.7071067811865477,0.7071067811865474
8,0,0,0,140.49,2.8000000000000003,2019-08-20 21:30:00,15,260.55761916656337,0.0,-0.608761429008721,0.7933533402912349
8,0,0,0,147.22,2.7,2019-08-20 22:00:00,15,255.59938568819496,0.0,-0.5000000000000004,0.8660254037844384
8,0,0,0,153.76,2.6,2019-08-20 22:30:00,15,248.8751623438404,0.0,-0.38268343236508956,0.9238795325112868
8,0,0,0,159.94,2.4000000000000004,2019-08-20 23:00:00,15,238.7486310581293,0.0,-0.2588190451025207,0.9659258262890683
8,0,0,0,165.26,2.4000000000000004,2019-08-20 23:30:00,15,221.62891442636607,0.0,-0.13052619222005168,0.9914448613738104
8,0,0,0,168.44,2.4000000000000004,2019-08-21 00:00:00,15,192.0773436387804,0.0,0.0,1.0
8,0,0,0,167.70000000000002,2.5,2019-08-21 00:30:00,15,156.191561993174,0.0,0.13052619222005157,0.9914448613738104
8,0,0,0,163.56,2.5,2019-08-21 01:00:00,15,131.38505118973717,0.0,0.25881904510252074,0.9659258262890683
8,0,0,0,157.85,2.5,2019-08-21 01:30:00,15,117.28983607013168,0.0,0.3826834323650898,0.9238795325112867
8,0,0,0,151.5,2.4000000000000004,2019-08-21 02:00:00,15,108.62518921656772,0.0,0.49999999999999994,0.8660254037844387
8,0,0,0,144.88,2.4000000000000004,2019-08-21 02:30:00,15,102.64418269464215,0.0,0.6087614290087207,0.7933533402912352
8,0,0,0,138.11,2.4000000000000004,2019-08-21 03:00:00,15,98.0958422181318,0.0,0.7071067811865476,0.7071067811865476
8,0,0,0,131.28,2.5,2019-08-21 03:30:00,15,94.36490419459784,0.0,0.7933533402912352,0.6087614290087207
8,0,0,0,124.41,2.6,2019-08-21 04:00:00,15,91.11660279293665,0.0,0.8660254037844386,0.5000000000000001
8,0,0,0,117.53,2.5,2019-08-21 04:30:00,15,88.14982943561688,0.0,0.9238795325112867,0.38268343236508984
8,0,0,0,110.66,2.5,2019-08-21 05:00:00,15,85.33119231260275,0.0,0.9659258262890683,0.25881904510252074
8,0,0,0,103.82,2.5,2019-08-21 05:30:00,15,82.56246247553207,0.0,0.9914448613738104,0.1305261922200517
8,0,0,0,97.03,2.5,2019-08-21 06:00:00,15,79.7627574627885,0.0,1.0,6.123233995736766e-17
8,0,0,0,89.81,2.9000000000000004,2019-08-21 06:30:00,15,76.85749605254227,-0.6831735876857152,0.9914448613738105,-0.13052619222005138
8,43,219,68,83.51,3.3000000000000003,2019-08-21 07:00:00,15,73.77037515898473,-20.16865023651429,0.9659258262890683,-0.25881904510252085
8,73,412,165,77.03,3.5,2019-08-21 07:30:00,15,70.41639890474096,-52.31904813385828,0.9238795325112867,-0.3826834323650897
8,86,576,277,70.64,3.6,2019-08-21 08:00:00,15,66.69481227904924,-60.0,0.8660254037844387,-0.4999999999999998
8,99,661,384,64.44,3.5,2019-08-21 08:30:00,15,62.48132618409386,-60.0,0.7933533402912352,-0.6087614290087207
8,132,0,132,58.48,3.4000000000000004,2019-08-21 09:00:00,15,57.61979226495527,-54.01164219300525,0.7071067811865476,-0.7071067811865475
8,150,0,150,52.86,3.2,2019-08-21 09:30:00,0,51.91528264550038,-46.10113995206353,0.6087614290087204,-0.7933533402912353
8,126,0,126,47.71,3.1,2019-08-21 10:00:00,0,45.1348107329336,-37.91671238205189,0.49999999999999994,-0.8660254037844387
8,160,4,162,43.18,3.0,2019-08-21 10:30:00,-3,37.03064249634332,-29.465924929793477,0.3826834323650899,-0.9238795325112867
8,166,5,170,39.5,2.9000000000000004,2019-08-21 11:00:00,-3,27.412933149931973,-20.7777938095348,0.258819045102521,-0.9659258262890682
8,150,4,153,36.93,2.9000000000000004,2019-08-21 11:30:00,-3,16.29495716815285,-11.904119214644444,0.13052619222005157,-0.9914448613738104
8,352,47,391,35.7,2.9000000000000004,2019-08-21 12:00:00,-10,4.067640297590288,-2.9169837110222887,1.2246467991473532e-16,-1.0
8,378,77,441,35.96,3.0,2019-08-21 12:30:00,-13,351.52852937942794,6.098024867696572,-0.13052619222005132,-0.9914448613738105
8,336,43,370,37.67,3.1,2019-08-21 13:00:00,-7,339.6099777735081,15.051853838729524,-0.25881904510252035,-0.9659258262890684
8,180,736,739,40.66,3.2,2019-08-21 13:30:00,-27,328.984645818496,23.862913965329643,-0.3826834323650892,-0.923879532511287
8,282,33,305,44.66,3.4000000000000004,2019-08-21 14:00:00,-4,319.89798610785385,32.46612125867104,-0.5000000000000001,-0.8660254037844386
8,241,24,257,49.42,3.5,2019-08-21 14:30:00,-2,312.2728338676508,40.81811650536632,-0.6087614290087207,-0.7933533402912352
8,217,27,232,54.76,3.7,2019-08-21 15:00:00,-1,305.88679644457136,48.89822639310167,-0.7071067811865475,-0.7071067811865477
8,146,584,433,60.5,3.8,2019-08-21 15:30:00,5,300.49207887183564,56.70601112356731,-0.7933533402912349,-0.6087614290087209
8,126,516,331,66.56,3.9,2019-08-21 16:00:00,13,295.8676083177532,60.0,-0.8660254037844385,-0.5000000000000004
8,103,414,225,72.83,3.8,2019-08-21 16:30:00,21,291.8321286616644,60.0,-0.9238795325112868,-0.3826834323650895
8,69,289,123,79.26,3.8,2019-08-21 17:00:00,29,288.2411442272532,37.665130449144215,-0.9659258262890683,-0.25881904510252063
8,28,95,35,85.75,3.6,2019-08-21 17:30:00,36,284.97908346496706,12.828301958846978,-0.9914448613738104,-0.13052619222005163
8,0,0,0,92.6,3.5,2019-08-21 18:00:00,60,281.95103958283784,0.0,-1.0,-1.8369701987210297e-16
8,0,0,0,99.36,3.5,2019-08-21 18:30:00,60,279.07523068805,0.0,-0.9914448613738104,0.13052619222005213
8,0,0,0,106.17,3.5,2019-08-21 19:00:00,60,276.2759976237285,0.0,-0.9659258262890682,0.25881904510252113
8,0,0,0,113.02,3.4000000000000004,2019-08-21 19:30:00,60,273.4765312096746,0.0,-0.9238795325112866,0.38268343236509
8,0,0,0,119.89,3.4000000000000004,2019-08-21 20:00:00,60,270.589931791762,0.0,-0.8660254037844386,0.5000000000000001
8,0,0,0,126.76,3.4000000000000004,2019-08-21 20:30:00,60,267.50613013096495,0.0,-0.7933533402912352,0.6087614290087205
8,0,0,0,133.61,3.4000000000000004,2019-08-21 21:00:00,15,264.0697919528244,0.0,-0.7071067811865477,0.7071067811865474
8,0,0,0,140.42000000000002,3.3000000000000003,2019-08-21 21:30:00,15,260.0385230116858,0.0,-0.608761429008721,0.7933533402912349
8,0,0,0,147.13,3.3000000000000003,2019-08-21 22:00:00,15,254.99580501476572,0.0,-0.5000000000000004,0.8660254037844384
8,0,0,0,153.65,3.3000000000000003,2019-08-21 22:30:00,15,248.1529597377455,0.0,-0.38268343236508956,0.9238795325112868
8,0,0,0,159.79,3.3000000000000003,2019-08-21 23:00:00,15,237.8711698051338,0.0,-0.2588190451025207,0.9659258262890683
8,0,0,0,165.03,3.3000000000000003,2019-08-21 23:30:00,15,220.6417908744081,0.0,-0.13052619222005168,0.9914448613738104
8,0,0,0,168.13,3.3000000000000003,2019-08-22 00:00:00,15,191.47039982202864,0.0,0.0,1.0
8,0,0,0,167.37,3.3000000000000003,2019-08-22 00:30:00,15,156.51182741595187,0.0,0.13052619222005157,0.9914448613738104
8,0,0,0,163.28,3.2,2019-08-22 01:00:00,15,132.05023595647936,0.0,0.25881904510252074,0.9659258262890683
8,0,0,0,157.61,3.2,2019-08-22 01:30:00,15,117.9311342084958,0.0,0.3826834323650898,0.9238795325112867
8,0,0,0,151.3,3.2,2019-08-22 02:00:00,15,109.18406504045085,0.0,0.49999999999999994,0.8660254037844387
8,0,0,0,144.69,3.1,2019-08-22 02:30:00,15,103.1295829518334,0.0,0.6087614290087207,0.7933533402912352
8,0,0,0,137.93,3.0,2019-08-22 03:00:00,15,98.52420156807614,0.0,0.7071067811865476,0.7071067811865476
8,0,0,0,131.1,3.0,2019-08-22 03:30:00,15,94.75011680089676,0.0,0.7933533402912352,0.6087614290087207
8,0,0,0,124.23,3.0,2019-08-22 04:00:00,15,91.4692740197578,0.0,0.8660254037844386,0.5000000000000001
8,0,0,0,117.35,3.0,2019-08-22 04:30:00,15,88.47797775743533,0.0,0.9238795325112867,0.38268343236508984
8,0,0,0,110.49,3.0,2019-08-22 05:00:00,15,85.64097195494861,0.0,0.9659258262890683,0.25881904510252074
8,0,0,0,103.64,2.9000000000000004,2019-08-22 05:30:00,15,82.85869777820358,0.0,0.9914448613738104,0.1305261922200517
8,0,0,0,96.84,2.9000000000000004,2019-08-22 06:00:00,15,80.0493025654444,0.0,1.0,6.123233995736766e-17
8,0,0,0,89.64,3.3000000000000003,2019-08-22 06:30:00,15,77.13745696254898,-1.1564671176471393,0.9914448613738105,-0.13052619222005138
8,40,301,75,83.32000000000001,3.6,2019-08-22 07:00:00,15,74.04621598835354,-20.81322835073121,0.9659258262890683,-0.25881904510252085
8,63,501,177,76.82000000000001,3.9,2019-08-22 07:30:00,15,70.68993088583625,-54.01595518729408,0.9238795325112867,-0.3826834323650897
8,71,657,291,70.42,4.2,2019-08-22 08:00:00,15,66.96703532153276,-60.0,0.8660254037844387,-0.4999999999999998
8,82,735,402,64.2,4.3,2019-08-22 08:30:00,15,62.75205383053464,-60.0,0.7933533402912352,-0.6087614290087207
8,191,22,203,58.23,4.4,2019-08-22 09:00:00,15,57.886939031568375,-53.82317728690898,0.7071067811865476,-0.7071067811865475
8,108,801,594,52.59,4.4,2019-08-22 09:30:00,-60,52.173642798584126,-45.92150868134519,0.6087614290087204,-0.7933533402912353
8,115,826,674,47.42,4.4,2019-08-22 10:00:00,-60,45.37419262614719,-37.749345226021056,0.49999999999999994,-0.8660254037844387
8,309,45,342,42.87,4.5,2019-08-22 10:30:00,-15,37.233610238036704,-29.31450045762145,0.3826834323650899,-0.9238795325112867
8,358,76,417,39.17,4.5,2019-08-22 11:00:00,-19,27.55367825587132,-20.6459566991503,0.258819045102521,-0.9659258262890682
8,120,878,825,36.59,4.4,2019-08-22 11:30:00,-60,16.343016580831375,-11.79508982837628,0.13052619222005157,-0.9914448613738104
8,386,283,616,35.36,4.4,2019-08-22 12:00:00,-33,3.999970449936029,-2.833133439643248,1.2246467991473532e-16,-1.0
8,397,212,570,35.64,4.4,2019-08-22 12:30:00,-24,351.34451668866586,6.155520990180993,-0.13052619222005132,-0.9914448613738105
8,226,12,235,37.38,4.4,2019-08-22 13:00:00,-3,339.3339475013264,15.083180979810836,-0.25881904510252035,-0.9659258262890684
8,360,251,551,40.39,4.4,2019-08-22 13:30:00,-17,328.6518081619101,23.869548989742405,-0.3826834323650892,-0.923879532511287
8,339,175,464,44.43,4.4,2019-08-22 14:00:00,-10,319.5389076069048,32.45056525577214,-0.5000000000000001,-0.8660254037844386
8,109,822,646,49.23,4.4,2019-08-22 14:30:00,-11,311.9073916846139,40.78352255109887,-0.6087614290087207,-0.7933533402912352
8,260,145,344,54.59,4.4,2019-08-22 15:00:00,-1,305.5253898229607,48.8480284653281,-0.7071067811865475,-0.7071067811865477
8,194,41,214,60.36,4.3,2019-08-22 15:30:00,2,300.13883727510546,56.64363029431454,-0.7933533402912349,-0.6087614290087209
8,138,12,143,66.43,4.2,2019-08-22 16:00:00,2,295.5230513159456,60.0,-0.8660254037844385,-0.5000000000000004
8,43,0,43,72.72,4.1000000000000005,2019-08-22 16:30:00,0,291.4948313789839,60.0,-0.9238795325112868,-0.3826834323650895
8,63,376,134,79.16,3.9,2019-08-22 17:00:00,30,287.9086426747512,38.04919682282009,-0.9659258262890683,-0.25881904510252063
8,31,139,41,85.66,3.7,2019-08-22 17:30:00,37,284.648306641023,13.06860630731093,-0.9914448613738104,-0.13052619222005163
