Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8871462,-,b'São Paulo',b'Brazil',-22.06,-48.17,-3,596,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,Wind Speed,Solar Zenith Angle,Surface Albedo,GHI,DNI
2019,1,1,0,0,0,21.6,0.9,134.75,0.17,0,0
2019,1,1,0,30,0,21.3,0.8,134.78,0.17,0,0
2019,1,1,1,0,0,21,0.7000000000000001,133.66,0.17,0,0
2019,1,1,1,30,0,20.900000000000002,0.6000000000000001,131.45,0.17,0,0
2019,1,1,2,0,0,20.700000000000003,0.6000000000000001,128.3,0.17,0,0
2019,1,1,2,30,0,20.6,0.5,124.36,0.17,0,0
2019,1,1,3,0,0,20.5,0.5,119.8,0.17,0,0
2019,1,1,3,30,0,20.5,0.5,114.73,0.17,0,0
2019,1,1,4,0,0,20.5,0.5,109.28,0.17,0,0
2019,1,1,4,30,0,20.6,0.4,103.53,0.17,0,0
2019,1,1,5,0,0,20.700000000000003,0.4,97.53,0.17,0,0
2019,1,1,5,30,0,21.6,0.4,91.35000000000001,0.17,0,0
2019,1,1,6,0,32,22.5,0.5,84.86,0.17,52,220
2019,1,1,6,30,60,23.8,0.8,78.47,0.17,149,446
2019,1,1,7,0,75,25.200000000000003,1.2000000000000002,71.94,0.17,264,607
2019,1,1,7,30,89,26.3,1.6,65.31,0.17,383,703
2019,1,1,8,0,238,27.5,1.9000000000000001,58.620000000000005,0.17,293,106
2019,1,1,8,30,75,28.3,2,51.86,0.17,75,0
2019,1,1,9,0,138,29.1,2.1,45.07,0.17,138,0
2019,1,1,9,30,306,29.700000000000003,2.1,38.230000000000004,0.17,325,24
2019,1,1,10,0,374,30.400000000000002,2.1,31.37,0.17,406,38
2019,1,1,10,30,326,30.8,2.1,24.490000000000002,0.17,344,20
2019,1,1,11,0,263,31.3,2,17.59,0.17,278,15
2019,1,1,11,30,399,31.6,2,10.700000000000001,0.17,425,27
2019,1,1,12,0,352,31.8,2,3.85,0.17,373,20
2019,1,1,12,30,551,32,1.9000000000000001,3.3200000000000003,0.17,713,162
2019,1,1,13,0,472,32.1,1.9000000000000001,10.15,0.17,886,421
2019,1,1,13,30,120,32.1,1.8,17.05,0.17,1024,945
2019,1,1,14,0,472,32,1.8,23.95,0.17,753,307
2019,1,1,14,30,354,31.700000000000003,1.7000000000000002,30.830000000000002,0.17,380,30
2019,1,1,15,0,127,31.3,1.7000000000000002,37.7,0.17,813,867
2019,1,1,15,30,121,30.700000000000003,1.7000000000000002,44.53,0.17,718,837
2019,1,1,16,0,295,30,1.7000000000000002,51.34,0.17,458,261
2019,1,1,16,30,198,29.200000000000003,1.7000000000000002,58.09,0.17,439,455
2019,1,1,17,0,8,28.5,1.7000000000000002,64.8,0.17,8,0
2019,1,1,17,30,122,27.400000000000002,1.4000000000000001,71.43,0.17,131,27
2019,1,1,18,0,36,26.400000000000002,1.2000000000000002,77.98,0.17,36,0
2019,1,1,18,30,17,25.700000000000003,1.2000000000000002,84.38,0.17,17,0
2019,1,1,19,0,0,24.900000000000002,1.1,90.87,0.17,0,0
2019,1,1,19,30,0,24.6,1.1,97.07000000000001,0.17,0,0
2019,1,1,20,0,0,24.3,1.2000000000000002,103.09,0.17,0,0
2019,1,1,20,30,0,24.3,1.2000000000000002,108.87,0.17,0,0
2019,1,1,21,0,0,23.700000000000003,1.1,114.36,0.17,0,0
2019,1,1,21,30,0,23.5,1,119.46000000000001,0.17,0,0
2019,1,1,22,0,0,23.3,0.9,124.08,0.17,0,0
2019,1,1,22,30,0,23.1,0.9,128.08,0.17,0,0
2019,1,1,23,0,0,22.900000000000002,0.8,131.3,0.17,0,0
2019,1,1,23,30,0,22.700000000000003,0.7000000000000001,133.6,0.17,0,0
2019,1,2,0,0,0,22.6,0.6000000000000001,134.82,0.17,0,0
2019,1,2,0,30,0,22.400000000000002,0.6000000000000001,134.88,0.17,0,0
2019,1,2,1,0,0,22.200000000000003,0.6000000000000001,133.77,0.17,0,0
2019,1,2,1,30,0,22.1,0.5,131.57,0.17,0,0
2019,1,2,2,0,0,21.900000000000002,0.5,128.43,0.17,0,0
2019,1,2,2,30,0,21.700000000000003,0.5,124.5,0.17,0,0
2019,1,2,3,0,0,21.5,0.5,119.93,0.17,0,0
2019,1,2,3,30,0,21.400000000000002,0.6000000000000001,114.87,0.17,0,0
2019,1,2,4,0,0,21.200000000000003,0.6000000000000001,109.42,0.17,0,0
2019,1,2,4,30,0,21.200000000000003,0.7000000000000001,103.66,0.17,0,0
2019,1,2,5,0,0,21.200000000000003,0.8,97.67,0.17,0,0
2019,1,2,5,30,0,21.6,1.1,91.48,0.17,0,0
2019,1,2,6,0,29,22.1,1.4000000000000001,84.99,0.17,52,258
2019,1,2,6,30,52,22.900000000000002,1.6,78.60000000000001,0.17,147,484
2019,1,2,7,0,66,23.8,1.7000000000000002,72.07000000000001,0.17,261,634
2019,1,2,7,30,78,25.1,2,65.44,0.17,380,727
2019,1,2,8,0,85,26.3,2.3000000000000003,58.74,0.17,498,796
2019,1,2,8,30,268,27.3,2.4000000000000004,51.99,0.17,492,363
2019,1,2,9,0,99,28.3,2.6,45.19,0.17,717,877
2019,1,2,9,30,105,29,2.6,38.35,0.17,814,904
2019,1,2,10,0,109,29.6,2.7,31.490000000000002,0.17,897,925
2019,1,2,10,30,112,30,2.7,24.6,0.17,966,940
2019,1,2,11,0,113,30.5,2.7,17.7,0.17,1020,951
2019,1,2,11,30,540,30.700000000000003,2.7,10.8,0.17,734,198
2019,1,2,12,0,551,31,2.7,3.94,0.17,727,176
2019,1,2,12,30,484,31.1,2.6,3.19,0.17,889,406
2019,1,2,13,0,542,31.200000000000003,2.5,10.040000000000001,0.17,716,176
2019,1,2,13,30,311,31.200000000000003,2.4000000000000004,16.94,0.17,328,18
2019,1,2,14,0,417,31.200000000000003,2.3000000000000003,23.85,0.17,456,43
2019,1,2,14,30,296,31.1,2.2,30.73,0.17,311,18
2019,1,2,15,0,300,30.900000000000002,2.1,37.6,0.17,317,22
2019,1,2,15,30,340,30.6,2,44.44,0.17,396,78
2019,1,2,16,0,271,30.3,1.9000000000000001,51.25,0.17,507,377
2019,1,2,16,30,229,29.700000000000003,1.6,58.01,0.17,396,315
2019,1,2,17,0,187,29.1,1.3,64.72,0.17,233,106
2019,1,2,17,30,133,28.1,1.1,71.36,0.17,170,116
2019,1,2,18,0,81,27.1,0.8,77.91,0.17,105,111
2019,1,2,18,30,32,26.200000000000003,0.7000000000000001,84.32000000000001,0.17,60,286
2019,1,2,19,0,0,25.400000000000002,0.6000000000000001,90.26,0.17,0,0
2019,1,2,19,30,0,25,0.7000000000000001,97.02,0.17,0,0
2019,1,2,20,0,0,24.700000000000003,0.7000000000000001,103.05,0.17,0,0
2019,1,2,20,30,0,24.700000000000003,0.7000000000000001,108.84,0.17,0,0
2019,1,2,21,0,0,24.1,0.7000000000000001,114.33,0.17,0,0
2019,1,2,21,30,0,23.8,0.7000000000000001,119.45,0.17,0,0
2019,1,2,22,0,0,23.6,0.7000000000000001,124.08,0.17,0,0
2019,1,2,22,30,0,23.3,0.7000000000000001,128.09,0.17,0,0
2019,1,2,23,0,0,23.1,0.7000000000000001,131.34,0.17,0,0
2019,1,2,23,30,0,22.8,0.7000000000000001,133.66,0.17,0,0
2019,1,3,0,0,0,22.6,0.8,134.9,0.17,0,0
2019,1,3,0,30,0,22.400000000000002,0.8,134.98,0.17,0,0
2019,1,3,1,0,0,22.200000000000003,0.8,133.88,0.17,0,0
2019,1,3,1,30,0,22,0.8,131.7,0.17,0,0
2019,1,3,2,0,0,21.900000000000002,0.8,128.56,0.17,0,0
2019,1,3,2,30,0,21.700000000000003,0.9,124.63000000000001,0.17,0,0
2019,1,3,3,0,0,21.5,0.9,120.07000000000001,0.17,0,0
2019,1,3,3,30,0,21.400000000000002,0.9,115.01,0.17,0,0
2019,1,3,4,0,0,21.200000000000003,0.9,109.56,0.17,0,0
2019,1,3,4,30,0,21.1,0.9,103.8,0.17,0,0
2019,1,3,5,0,0,21,0.9,97.81,0.17,0,0
2019,1,3,5,30,0,21.8,1.3,91.62,0.17,0,0
2019,1,3,6,0,30,22.6,1.7000000000000002,85.12,0.17,34,44
2019,1,3,6,30,73,23.900000000000002,1.8,78.74,0.17,108,178
2019,1,3,7,0,121,25.200000000000003,1.9000000000000001,72.2,0.17,192,233
2019,1,3,7,30,82,26.5,2.1,65.57000000000001,0.17,376,711
2019,1,3,8,0,92,27.900000000000002,2.3000000000000003,58.870000000000005,0.17,493,776
2019,1,3,8,30,100,28.700000000000003,2.5,52.11,0.17,607,825
2019,1,3,9,0,105,29.6,2.6,45.31,0.17,714,865
2019,1,3,9,30,111,30.1,2.7,38.47,0.17,810,892
2019,1,3,10,0,116,30.6,2.8000000000000003,31.6,0.17,893,913
2019,1,3,10,30,486,30.900000000000002,2.8000000000000003,24.72,0.17,611,138
2019,1,3,11,0,414,31.200000000000003,2.8000000000000003,17.81,0.17,447,34
2019,1,3,11,30,539,31.3,2.8000000000000003,10.9,0.17,692,156
2019,1,3,12,0,548,31.400000000000002,2.8000000000000003,4.0200000000000005,0.17,775,228
2019,1,3,12,30,465,31.400000000000002,2.7,3.0700000000000003,0.17,508,43
2019,1,3,13,0,189,31.5,2.7,9.93,0.17,198,10
2019,1,3,13,30,317,31.3,2.6,16.84,0.17,335,18
2019,1,3,14,0,276,31.200000000000003,2.5,23.740000000000002,0.17,290,15
2019,1,3,14,30,328,30.8,2.4000000000000004,30.64,0.17,347,23
2019,1,3,15,0,148,30.400000000000002,2.3000000000000003,37.51,0.17,150,2
2019,1,3,15,30,332,30,2.2,44.35,0.17,376,63
2019,1,3,16,0,305,29.5,2,51.160000000000004,0.17,400,152
2019,1,3,16,30,247,28.900000000000002,1.8,57.93,0.17,320,139
2019,1,3,17,0,155,28.200000000000003,1.5,64.64,0.17,160,12
2019,1,3,17,30,132,27.3,1.3,71.28,0.17,188,174
2019,1,3,18,0,79,26.400000000000002,1.1,77.84,0.17,87,37
2019,1,3,18,30,28,25.8,1.1,84.26,0.17,28,0
2019,1,3,19,0,0,25.1,1.1,90.22,0.17,0,0
2019,1,3,19,30,0,24.8,1,96.97,0.17,0,0
2019,1,3,20,0,0,24.5,1,103,0.17,0,0
2019,1,3,20,30,0,24.5,1,108.81,0.17,0,0
2019,1,3,21,0,0,24.1,0.9,114.31,0.17,0,0
2019,1,3,21,30,0,23.900000000000002,0.9,119.44,0.17,0,0
2019,1,3,22,0,0,23.700000000000003,1,124.09,0.17,0,0
2019,1,3,22,30,0,23.6,1.1,128.12,0.17,0,0
2019,1,3,23,0,0,23.5,1.2000000000000002,131.39000000000001,0.17,0,0
2019,1,3,23,30,0,23.3,1.3,133.73,0.17,0,0
2019,1,4,0,0,0,23.200000000000003,1.4000000000000001,134.99,0.17,0,0
2019,1,4,0,30,0,23.1,1.4000000000000001,135.08,0.17,0,0
2019,1,4,1,0,0,22.900000000000002,1.5,134,0.17,0,0
2019,1,4,1,30,0,22.8,1.4000000000000001,131.83,0.17,0,0
2019,1,4,2,0,0,22.8,1.4000000000000001,128.7,0.17,0,0
2019,1,4,2,30,0,22.700000000000003,1.4000000000000001,124.78,0.17,0,0
2019,1,4,3,0,0,22.6,1.3,120.22,0.17,0,0
2019,1,4,3,30,0,22.6,1.3,115.16,0.17,0,0
2019,1,4,4,0,0,22.5,1.2000000000000002,109.71000000000001,0.17,0,0
2019,1,4,4,30,0,22.5,1.2000000000000002,103.95,0.17,0,0
2019,1,4,5,0,0,22.400000000000002,1.2000000000000002,97.95,0.17,0,0
2019,1,4,5,30,0,22.5,1.3,91.75,0.17,0,0
2019,1,4,6,0,15,22.6,1.4000000000000001,85.25,0.17,15,0
2019,1,4,6,30,28,22.8,1.5,78.87,0.17,28,0
2019,1,4,7,0,43,22.900000000000002,1.7000000000000002,72.33,0.17,43,0
2019,1,4,7,30,114,23.200000000000003,1.7000000000000002,65.7,0.17,114,0
2019,1,4,8,0,59,23.400000000000002,1.8,58.99,0.17,59,0
2019,1,4,8,30,185,23.700000000000003,1.9000000000000001,52.230000000000004,0.17,188,5
2019,1,4,9,0,342,24,2,45.43,0.17,528,266
2019,1,4,9,30,188,24.200000000000003,2,38.59,0.17,775,751
2019,1,4,10,0,439,24.400000000000002,2,31.720000000000002,0.17,531,108
2019,1,4,10,30,362,24.5,2,24.830000000000002,0.17,385,26
2019,1,4,11,0,317,24.6,2,17.92,0.17,334,18
2019,1,4,11,30,537,24.700000000000003,1.9000000000000001,11.01,0.17,758,225
2019,1,4,12,0,315,24.700000000000003,1.8,4.11,0.17,333,18
2019,1,4,12,30,397,24.8,1.7000000000000002,2.94,0.17,422,26
2019,1,4,13,0,151,24.900000000000002,1.5,9.82,0.17,156,4
2019,1,4,13,30,83,24.900000000000002,1.4000000000000001,16.740000000000002,0.17,83,0
2019,1,4,14,0,122,25,1.3,23.64,0.17,122,0
2019,1,4,14,30,208,25,1.3,30.54,0.17,217,10
2019,1,4,15,0,216,25,1.3,37.410000000000004,0.17,224,10
2019,1,4,15,30,352,25,1.3,44.26,0.17,541,264
2019,1,4,16,0,298,25,1.3,51.07,0.17,459,257
2019,1,4,16,30,242,24.900000000000002,1.2000000000000002,57.84,0.17,289,89
2019,1,4,17,0,187,24.8,1.1,64.56,0.17,276,206
2019,1,4,17,30,95,24.5,0.9,71.21000000000001,0.17,95,0
2019,1,4,18,0,24,24.3,0.7000000000000001,77.77,0.17,24,0
2019,1,4,18,30,11,24,0.4,84.2,0.17,11,0
2019,1,4,19,0,0,23.700000000000003,0.1,90.17,0.17,0,0
2019,1,4,19,30,0,23.6,0.30000000000000004,96.93,0.17,0,0
2019,1,4,20,0,0,23.400000000000002,0.5,102.97,0.17,0,0
2019,1,4,20,30,0,23.400000000000002,0.5,108.78,0.17,0,0
2019,1,4,21,0,0,23.200000000000003,1.4000000000000001,114.3,0.17,0,0
2019,1,4,21,30,0,22.900000000000002,1.6,119.44,0.17,0,0
2019,1,4,22,0,0,22.6,1.9000000000000001,124.10000000000001,0.17,0,0
2019,1,4,22,30,0,22.3,2.1,128.15,0.17,0,0
2019,1,4,23,0,0,21.900000000000002,2.3000000000000003,131.44,0.17,0,0
2019,1,4,23,30,0,21.5,2.5,133.8,0.17,0,0
2019,1,5,0,0,0,21,2.7,135.08,0.17,0,0
2019,1,5,0,30,0,20.6,2.8000000000000003,135.19,0.17,0,0
2019,1,5,1,0,0,20.1,2.9000000000000004,134.13,0.17,0,0
2019,1,5,1,30,0,19.8,2.9000000000000004,131.97,0.17,0,0
2019,1,5,2,0,0,19.5,2.9000000000000004,128.84,0.17,0,0
2019,1,5,2,30,0,19.400000000000002,3,124.93,0.17,0,0
2019,1,5,3,0,0,19.3,3,120.37,0.17,0,0
2019,1,5,3,30,0,19.3,3,115.31,0.17,0,0
2019,1,5,4,0,0,19.3,3,109.85000000000001,0.17,0,0
2019,1,5,4,30,0,19.200000000000003,2.9000000000000004,104.09,0.17,0,0
2019,1,5,5,0,0,19.200000000000003,2.9000000000000004,98.09,0.17,0,0
2019,1,5,5,30,0,19.3,2.9000000000000004,91.89,0.17,0,0
2019,1,5,6,0,12,19.400000000000002,2.8000000000000003,85.39,0.17,12,0
2019,1,5,6,30,21,19.6,2.8000000000000003,79,0.17,21,0
2019,1,5,7,0,27,19.8,2.7,72.46000000000001,0.17,27,0
2019,1,5,7,30,14,20.200000000000003,2.7,65.82000000000001,0.17,14,0
2019,1,5,8,0,20,20.6,2.6,59.120000000000005,0.17,20,0
2019,1,5,8,30,94,21,2.6,52.36,0.17,94,0
2019,1,5,9,0,161,21.5,2.6,45.550000000000004,0.17,163,2
2019,1,5,9,30,186,22.1,2.6,38.7,0.17,192,7
2019,1,5,10,0,193,22.700000000000003,2.6,31.830000000000002,0.17,200,9
2019,1,5,10,30,242,23.3,2.7,24.94,0.17,254,13
2019,1,5,11,0,249,23.900000000000002,2.7,18.03,0.17,262,14
2019,1,5,11,30,181,24.400000000000002,2.8000000000000003,11.11,0.17,189,9
2019,1,5,12,0,188,24.900000000000002,2.9000000000000004,4.2,0.17,198,10
2019,1,5,12,30,148,25.200000000000003,3,2.82,0.17,152,4
2019,1,5,13,0,310,25.6,3.1,9.71,0.17,327,18
2019,1,5,13,30,298,25.6,3.1,16.63,0.17,314,17
2019,1,5,14,0,418,25.700000000000003,3.2,23.55,0.17,457,42
2019,1,5,14,30,240,25.5,3.1,30.45,0.17,251,13
2019,1,5,15,0,334,25.3,3.1,37.32,0.17,360,33
2019,1,5,15,30,357,24.900000000000002,3,44.18,0.17,442,118
2019,1,5,16,0,304,24.5,2.8000000000000003,50.99,0.17,382,124
2019,1,5,16,30,228,24,2.6,57.77,0.17,256,51
2019,1,5,17,0,140,23.6,2.4000000000000004,64.49,0.17,140,0
2019,1,5,17,30,124,23.1,2.2,71.14,0.17,132,26
2019,1,5,18,0,52,22.6,2,77.71000000000001,0.17,52,0
2019,1,5,18,30,25,22.200000000000003,2,84.14,0.17,25,0
2019,1,5,19,0,0,21.8,2,90.12,0.17,0,0
2019,1,5,19,30,0,21.6,2,96.88,0.17,0,0
2019,1,5,20,0,0,21.5,2.1,102.94,0.17,0,0
2019,1,5,20,30,0,21.5,2.1,108.76,0.17,0,0
2019,1,5,21,0,0,21.3,2.1,114.29,0.17,0,0
2019,1,5,21,30,0,21.1,2.1,119.45,0.17,0,0
2019,1,5,22,0,0,21,2.1,124.12,0.17,0,0
2019,1,5,22,30,0,21,2.1,128.19,0.17,0,0
2019,1,5,23,0,0,20.900000000000002,2.1,131.5,0.17,0,0
2019,1,5,23,30,0,20.8,2.1,133.88,0.17,0,0
2019,1,6,0,0,0,20.8,2.1,135.18,0.17,0,0
2019,1,6,0,30,0,20.700000000000003,2.1,135.32,0.17,0,0
2019,1,6,1,0,0,20.700000000000003,2.1,134.27,0.17,0,0
2019,1,6,1,30,0,20.6,2.1,132.11,0.17,0,0
2019,1,6,2,0,0,20.6,2.2,129,0.17,0,0
2019,1,6,2,30,0,20.5,2.1,125.08,0.17,0,0
2019,1,6,3,0,0,20.5,2.1,120.52,0.17,0,0
2019,1,6,3,30,0,20.400000000000002,2,115.46000000000001,0.17,0,0
2019,1,6,4,0,0,20.400000000000002,2,110,0.17,0,0
2019,1,6,4,30,0,20.3,1.9000000000000001,104.24000000000001,0.17,0,0
2019,1,6,5,0,0,20.3,1.9000000000000001,98.23,0.17,0,0
2019,1,6,5,30,0,20.6,2.1,92.04,0.17,0,0
2019,1,6,6,0,14,20.900000000000002,2.3000000000000003,85.52,0.17,14,0
2019,1,6,6,30,9,21.700000000000003,2.4000000000000004,79.14,0.17,9,0
2019,1,6,7,0,92,22.5,2.5,72.59,0.17,92,0
2019,1,6,7,30,173,23.5,2.7,65.95,0.17,203,73
2019,1,6,8,0,235,24.5,2.8000000000000003,59.24,0.17,298,124
2019,1,6,8,30,196,25.3,2.8000000000000003,52.480000000000004,0.17,201,8
2019,1,6,9,0,242,26.1,2.8000000000000003,45.67,0.17,252,15
2019,1,6,9,30,307,26.6,2.8000000000000003,38.82,0.17,327,25
2019,1,6,10,0,371,27.200000000000003,2.8000000000000003,31.95,0.17,403,38
2019,1,6,10,30,355,27.400000000000002,2.8000000000000003,25.05,0.17,378,25
2019,1,6,11,0,439,27.700000000000003,2.8000000000000003,18.14,0.17,481,44
2019,1,6,11,30,495,27.8,2.8000000000000003,11.21,0.17,562,68
2019,1,6,12,0,278,27.900000000000002,2.7,4.29,0.17,294,16
2019,1,6,12,30,154,28,2.7,2.7,0.17,158,5
2019,1,6,13,0,136,28.1,2.7,9.61,0.17,137,1
2019,1,6,13,30,468,28.200000000000003,2.6,16.54,0.17,523,57
2019,1,6,14,0,286,28.3,2.5,23.45,0.17,301,16
2019,1,6,14,30,92,28.200000000000003,2.4000000000000004,30.36,0.17,92,0
2019,1,6,15,0,289,28.200000000000003,2.3000000000000003,37.24,0.17,305,19
2019,1,6,15,30,354,27.8,2.1,44.09,0.17,539,258
2019,1,6,16,0,289,27.5,2,50.910000000000004,0.17,485,311
2019,1,6,16,30,10,27,1.7000000000000002,57.69,0.17,10,0
2019,1,6,17,0,178,26.6,1.5,64.42,0.17,306,297
2019,1,6,17,30,126,25.700000000000003,1.1,71.08,0.17,215,274
2019,1,6,18,0,80,24.8,0.7000000000000001,77.65,0.17,86,28
2019,1,6,18,30,36,24,0.7000000000000001,84.09,0.17,39,32
2019,1,6,19,0,0,23.200000000000003,0.6000000000000001,90.09,0.17,0,0
2019,1,6,19,30,0,23,0.6000000000000001,96.85000000000001,0.17,0,0
2019,1,6,20,0,0,22.700000000000003,0.6000000000000001,102.91,0.17,0,0
2019,1,6,20,30,0,22.700000000000003,0.6000000000000001,108.74000000000001,0.17,0,0
2019,1,6,21,0,0,22.3,0.6000000000000001,114.29,0.18,0,0
2019,1,6,21,30,0,22.1,0.6000000000000001,119.46000000000001,0.18,0,0
2019,1,6,22,0,0,22,0.6000000000000001,124.15,0.18,0,0
2019,1,6,22,30,0,21.8,0.6000000000000001,128.24,0.18,0,0
2019,1,6,23,0,0,21.6,0.6000000000000001,131.57,0.18,0,0
2019,1,6,23,30,0,21.400000000000002,0.6000000000000001,133.97,0.18,0,0
2019,1,7,0,0,0,21.200000000000003,0.6000000000000001,135.29,0.18,0,0
2019,1,7,0,30,0,21,0.6000000000000001,135.44,0.18,0,0
2019,1,7,1,0,0,20.8,0.6000000000000001,134.41,0.18,0,0
2019,1,7,1,30,0,20.6,0.6000000000000001,132.26,0.18,0,0
2019,1,7,2,0,0,20.5,0.6000000000000001,129.15,0.18,0,0
2019,1,7,2,30,0,20.3,0.6000000000000001,125.24000000000001,0.18,0,0
2019,1,7,3,0,0,20.200000000000003,0.7000000000000001,120.68,0.18,0,0
2019,1,7,3,30,0,20.1,0.7000000000000001,115.62,0.18,0,0
2019,1,7,4,0,0,19.900000000000002,0.7000000000000001,110.16,0.18,0,0
2019,1,7,4,30,0,19.900000000000002,0.8,104.39,0.18,0,0
2019,1,7,5,0,0,19.900000000000002,0.8,98.38,0.18,0,0
2019,1,7,5,30,0,20.8,1.3,92.18,0.18,0,0
2019,1,7,6,0,27,21.6,1.7000000000000002,85.66,0.18,44,221
2019,1,7,6,30,52,22.8,1.8,79.27,0.18,139,463
2019,1,7,7,0,68,23.900000000000002,1.9000000000000001,72.73,0.18,253,621
2019,1,7,7,30,81,25.6,2.2,66.08,0.18,374,721
2019,1,7,8,0,88,27.200000000000003,2.5,59.370000000000005,0.18,495,798
2019,1,7,8,30,96,28.200000000000003,2.8000000000000003,52.6,0.18,611,849
2019,1,7,9,0,100,29.200000000000003,3.2,45.79,0.18,721,890
2019,1,7,9,30,105,29.900000000000002,3.4000000000000004,38.94,0.18,820,919
2019,1,7,10,0,108,30.5,3.6,32.06,0.18,907,943
2019,1,7,10,30,111,30.900000000000002,3.6,25.16,0.18,979,959
2019,1,7,11,0,111,31.400000000000002,3.7,18.240000000000002,0.18,1035,972
2019,1,7,11,30,113,31.700000000000003,3.7,11.31,0.18,1074,980
2019,1,7,12,0,110,32,3.6,4.38,0.18,1096,989
2019,1,7,12,30,110,32.1,3.5,2.58,0.18,1098,990
2019,1,7,13,0,543,32.300000000000004,3.4000000000000004,9.51,0.18,707,166
2019,1,7,13,30,106,32.300000000000004,3.3000000000000003,16.44,0.18,1047,981
2019,1,7,14,0,104,32.2,3.2,23.36,0.18,994,969
2019,1,7,14,30,102,32,3.1,30.27,0.18,925,954
2019,1,7,15,0,103,31.8,2.9000000000000004,37.15,0.18,840,924
2019,1,7,15,30,99,31.400000000000002,2.7,44.01,0.18,746,899
2019,1,7,16,0,97,30.900000000000002,2.5,50.84,0.18,637,855
2019,1,7,16,30,90,30.1,2.1,57.620000000000005,0.18,523,809
2019,1,7,17,0,82,29.400000000000002,1.7000000000000002,64.36,0.18,402,740
2019,1,7,17,30,70,28.1,1.3,71.02,0.18,282,650
2019,1,7,18,0,56,26.900000000000002,0.9,77.60000000000001,0.18,165,511
2019,1,7,18,30,34,26.1,0.8,84.05,0.18,64,297
2019,1,7,19,0,0,25.3,0.8,90.06,0.18,0,0
2019,1,7,19,30,0,25,0.7000000000000001,96.82000000000001,0.18,0,0
2019,1,7,20,0,0,24.700000000000003,0.7000000000000001,102.89,0.18,0,0
2019,1,7,20,30,0,24.700000000000003,0.7000000000000001,108.73,0.18,0,0
2019,1,7,21,0,0,24.3,0.7000000000000001,114.29,0.17,0,0
2019,1,7,21,30,0,24.1,0.7000000000000001,119.47,0.17,0,0
2019,1,7,22,0,0,23.900000000000002,0.7000000000000001,124.19,0.17,0,0
2019,1,7,22,30,0,23.700000000000003,0.7000000000000001,128.3,0.17,0,0
2019,1,7,23,0,0,23.5,0.7000000000000001,131.64000000000001,0.17,0,0
2019,1,7,23,30,0,23.200000000000003,0.7000000000000001,134.07,0.17,0,0
2019,1,8,0,0,0,23,0.7000000000000001,135.41,0.17,0,0
2019,1,8,0,30,0,22.8,0.7000000000000001,135.58,0.17,0,0
2019,1,8,1,0,0,22.6,0.7000000000000001,134.56,0.17,0,0
2019,1,8,1,30,0,22.3,0.7000000000000001,132.42000000000002,0.17,0,0
2019,1,8,2,0,0,22.1,0.7000000000000001,129.31,0.17,0,0
2019,1,8,2,30,0,22,0.7000000000000001,125.4,0.17,0,0
2019,1,8,3,0,0,21.8,0.8,120.84,0.17,0,0
2019,1,8,3,30,0,21.700000000000003,0.8,115.78,0.17,0,0
2019,1,8,4,0,0,21.6,0.8,110.31,0.17,0,0
2019,1,8,4,30,0,21.6,0.9,104.54,0.17,0,0
2019,1,8,5,0,0,21.6,0.9,98.53,0.17,0,0
2019,1,8,5,30,0,22.1,1.2000000000000002,92.32000000000001,0.17,0,0
2019,1,8,6,0,26,22.6,1.5,85.8,0.17,41,209
2019,1,8,6,30,69,23.400000000000002,1.4000000000000001,79.41,0.17,97,151
2019,1,8,7,0,101,24.1,1.4000000000000001,72.86,0.17,210,370
2019,1,8,7,30,81,25.3,1.4000000000000001,66.21000000000001,0.17,368,711
2019,1,8,8,0,89,26.5,1.4000000000000001,59.5,0.17,489,789
2019,1,8,8,30,96,27.400000000000002,1.4000000000000001,52.730000000000004,0.17,604,839
2019,1,8,9,0,99,28.3,1.5,45.910000000000004,0.17,715,886
2019,1,8,9,30,104,28.900000000000002,1.5,39.06,0.17,813,914
2019,1,8,10,0,107,29.6,1.5,32.17,0.17,899,935
2019,1,8,10,30,111,30.3,1.5,25.27,0.17,972,952
2019,1,8,11,0,112,30.900000000000002,1.5,18.35,0.17,1028,966
2019,1,8,11,30,113,31.3,1.5,11.42,0.17,1067,973
